Global_Sales_Log
0.1133286853070031
0.1397619423751586
0.5247285289349821
0.1133286853070031
0.173953307123438
0.1655144384775733
0.0769610411361283
0.598836501088704
0.009950330853168
0.0861776962410523
0.2311117209633866
0.0295588022415444
2.2049722641270453
0.0582689081239757
0.009950330853168
0.3220834991691133
1.4609379041156565
0.1397619423751586
0.2231435513142097
0.1043600153242427
0.0769610411361283
0.6931471805599453
0.2468600779315258
0.2151113796169455
0.2311117209633866
1.015230679729059
0.048790164169432
0.4054651081081644
0.5538851132264376
0.1484200051182732
0.009950330853168
0.2390169004704999
0.1043600153242427
0.1906203596086497
0.3074846997479606
0.2151113796169455
0.0198026272961797
0.6575200029167942
0.5364933705145685
0.0769610411361283
0.1655144384775733
1.3297240096314962
0.5068176023684519
0.0861776962410523
0.8415671856782186
0.0676586484738148
0.0295588022415444
0.0198026272961797
0.262364264467491
0.6151856390902335
0.7227059828014898
0.5933268452777344
0.4637340162321401
0.1988508587451652
0.3435897043900769
0.8415671856782186
0.1655144384775733
0.0198026272961797
0.3435897043900769
0.0769610411361283
0.5933268452777344
0.3220834991691133
0.0953101798043248
0.0953101798043248
0.009950330853168
0.1310282624064041
0.048790164169432
0.0861776962410523
0.048790164169432
0.7419373447293773
0.1484200051182732
0.6043159668533296
0.4574248470388754
1.691939133945844
0.1222176327242492
0.4382549309311553
0.4700036292457356
0.0861776962410523
0.1310282624064041
0.048790164169432
0.29266961396282
0.5877866649021191
0.1397619423751586
0.300104592450338
0.2231435513142097
0.0198026272961797
0.0953101798043248
0.0198026272961797
0.6678293725756554
0.1906203596086497
0.0295588022415444
0.9895411936137476
0.0198026272961797
0.0676586484738148
0.1043600153242427
0.1133286853070031
1.0818051703517284
0.1655144384775733
0.8064758658669485
0.1043600153242427
0.5877866649021191
0.1823215567939546
1.99061032797322
0.048790164169432
0.1484200051182732
0.3784364357202451
0.0676586484738148
0.3220834991691133
0.9969486348916096
0.0953101798043248
0.0198026272961797
0.009950330853168
0.982078472412158
0.2311117209633866
0.1484200051182732
0.7275486072772778
0.7030975114131134
0.1484200051182732
1.118414915964289
0.0392207131532812
0.6780335427498971
0.8837675401685949
0.0582689081239757
0.173953307123438
0.0198026272961797
0.2776317365982795
1.085189268335969
0.3435897043900769
0.4700036292457356
0.0769610411361283
0.0676586484738148
1.6505798557652755
0.6151856390902335
0.0769610411361283
0.009950330853168
0.0295588022415444
0.959350221334602
0.009950330853168
0.0198026272961797
0.0198026272961797
1.3056264580524355
0.3364722366212129
0.3646431135879092
0.1570037488096647
0.0953101798043248
0.1823215567939546
1.308332819650179
0.6575200029167942
0.0953101798043248
0.1222176327242492
0.7323678937132266
0.0295588022415444
1.1118575154181305
0.173953307123438
0.2546422183735807
0.0861776962410523
0.0295588022415444
0.1310282624064041
0.4054651081081644
1.0715836162801904
0.1484200051182732
0.9439058989071284
0.1222176327242492
0.048790164169432
0.0676586484738148
0.5306282510621704
0.3987761199573678
0.2151113796169455
0.0198026272961797
0.412109650826833
0.2390169004704999
0.29266961396282
0.009950330853168
0.8919980393051105
0.009950330853168
0.2851789422336624
0.0295588022415444
0.0861776962410523
0.0198026272961797
0.6097655716208943
0.9400072584914712
0.5653138090500605
0.0392207131532812
1.430311246536665
0.5187937934151676
0.0295588022415444
0.1484200051182732
0.3646431135879092
0.0295588022415444
0.173953307123438
0.048790164169432
0.1310282624064041
0.3852624007906449
0.0198026272961797
0.009950330853168
0.0198026272961797
0.009950330853168
0.0769610411361283
0.2851789422336624
0.0676586484738148
0.0392207131532812
0.7178397931503169
0.1570037488096647
0.3920420877760237
0.3435897043900769
0.0582689081239757
0.4382549309311553
0.2546422183735807
0.0198026272961797
0.3293037471426004
1.615419984111648
0.6830968447064438
0.0392207131532812
0.0953101798043248
0.0953101798043248
0.048790164169432
0.1310282624064041
0.1570037488096647
0.5709795465857378
